gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure
0,0,0,0,0.512486259227765,1,2,1,2,2,0,0,0,2,1,0,0,1.0620917261792426,0.9527220770169578,0,1.859019749041775
0,0,0,0,-0.3023929662984406,0,1,0,0,0,2,2,2,2,1,0,2,-0.3522891391960741,-0.3794875925999365,0,1.2549484772916606
1,0,0,0,0.4717422979514547,1,0,1,0,0,2,2,2,2,2,0,0,1.173447211467311,0.924309604264498,0,1.9593528252147858
0,0,0,0,-1.2395040756535771,1,0,0,0,0,0,0,0,0,0,1,3,-0.6497911073537496,-0.9746274236469992,0,0.78630433153928
1,1,0,0,0.0235587239120416,1,2,1,0,2,2,0,0,0,0,1,1,0.6332900067117551,0.1910339778945287,1,8.108842338310406
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.1762339103801309,-0.9764362922539104,1,0.7626930595382625
0,0,0,0,-0.4246248501273714,1,0,2,1,1,1,1,1,1,1,0,0,-1.4608579255713223,-0.8085424024099874,0,1.9041335008242106
0,0,0,0,0.1050466464646622,0,1,0,0,0,2,2,0,0,0,1,3,-1.042028339114707,-0.4885932527192431,0,-4.651202767178354
0,0,1,1,-0.1394171211931994,1,0,2,1,1,1,1,1,1,2,0,3,-1.4824642137615447,-0.7608279780593891,0,5.4572061992663015
1,1,1,0,-0.22090504374582,1,2,1,2,0,2,0,0,0,1,1,2,0.7014329156193795,-0.0278832422882449,0,0.1262227508047675
1,0,0,1,0.8791819107145575,1,0,0,0,2,2,2,0,0,1,1,2,-0.12625412428298,0.441076973740129,0,0.5016902285690142
0,1,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,1,2,0.1945161542333963,-0.9445604979004129,1,0.7620471093669913
1,0,0,0,1.0014137945434884,1,2,1,0,0,0,0,2,0,1,1,2,0.7346733589889521,1.1717716534392617,0,1.1701173479175346
1,0,0,0,1.2051336009250395,1,2,0,2,2,2,2,0,0,2,0,0,0.1529656000214305,0.8621683498051194,0,0.7154130870995
0,0,1,1,-0.7098325790615434,1,0,2,1,1,1,1,1,1,1,0,1,-1.477478147256109,-0.8591466046569929,0,1.2103510461478886
1,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,-1.477478147256109,-0.9927161097161116,1,0.8008978180992774
0,0,1,0,1.5310852911355222,1,2,1,0,0,2,2,2,2,2,1,0,1.3130570736195162,2.1641125593161328,0,1.4134500356352642
0,0,1,1,-0.4653688114036817,1,0,0,0,0,0,0,0,0,0,1,2,-0.6597632403646212,-0.5987136440082803,0,1.286535817048834
0,0,0,1,-0.3838808888510611,1,0,0,0,0,0,2,0,0,1,1,2,-0.5101812452015443,-0.5135203444974106,0,1.3377075009760313
1,0,0,0,-1.076528230548336,1,0,2,1,1,1,1,1,1,1,0,3,-1.4691680364137156,-0.9559210751267458,0,0.8879665651125952
1,0,1,1,-1.1580161531009563,1,0,2,1,1,1,1,1,1,2,0,1,-1.504070501951767,-0.9770098359585404,0,0.8436927527671234
0,0,0,0,-1.1987601143772668,1,0,1,2,0,2,0,2,2,0,1,1,1.1368827237607813,-0.880566256087613,1,0.7345641930579668
0,0,0,0,-0.3838808888510611,1,2,1,0,0,0,0,2,2,0,1,2,0.9540602852281316,0.0256989753481877,0,-0.06694518037900668
1,0,0,0,-0.2616490050221303,0,1,0,2,0,0,2,2,2,1,0,1,-0.3406549840167238,-0.4060911967454852,0,1.5520456372885423
0,0,0,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,0,3,-1.487450280266981,-0.9351852642670312,0,0.9398466140037596
1,0,0,0,-0.2616490050221303,1,2,1,0,0,0,0,0,2,0,1,2,0.6366140510487127,-0.0128387497283244,1,0.04906859755586878
1,0,0,0,-1.2395040756535771,1,2,1,0,2,0,0,0,0,0,1,2,0.4870320558856357,-0.943325172998132,0,0.7610504810165524
1,0,0,0,1.4088534073065913,1,2,1,2,2,2,2,2,2,2,0,1,1.708618349717431,2.412854052139686,1,1.7126367013247439
0,0,1,0,1.5718292524118322,1,2,1,0,0,0,0,2,2,2,1,0,0.960708373902046,1.8980103397408807,1,1.2075168704415906
0,0,0,0,1.082901717096109,1,2,0,2,2,2,2,0,2,1,0,1,0.5003282332334644,1.1042037931591493,0,1.0196712921650577
1,0,1,1,0.2680224915699033,1,2,1,0,0,2,0,2,2,1,0,2,1.1701231671303538,0.68483304820805,0,2.555132758436572
1,0,0,1,-0.4653688114036817,1,0,2,1,1,1,1,1,1,2,0,3,-1.5024084797832884,-0.8322121099126191,0,1.7882850967223953
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.499084435446331,-0.998672140494966,1,0.7800614503497638
0,0,1,1,0.6347181430566958,1,0,2,1,1,1,1,1,1,2,0,0,-1.4824642137615447,-0.5541537100331491,0,-0.8730705370488355
0,1,1,0,-0.0579291986405789,0,1,0,2,2,2,0,0,2,1,1,1,-0.4786028240004503,-0.310243219952443,0,5.355558634210422
0,0,1,1,1.2866215234776603,1,2,1,2,2,2,2,2,2,1,0,2,1.6138830861141489,2.1792232299958183,0,1.6937562369588761
1,0,1,1,0.5532302205040753,1,2,1,0,2,0,0,0,0,0,1,0,0.5053142997389005,0.6557808536311944,0,1.1853670123690643
0,0,0,0,0.797693988161937,1,2,0,0,0,2,2,2,2,2,1,0,0.5368927209399946,0.8606021343040131,0,1.0788625050152758
0,0,1,1,1.4088534073065913,1,2,2,1,1,1,1,1,1,2,1,3,-1.3262341299245533,-0.2660582953226469,0,-0.188847394585424
0,1,0,0,1.4088534073065913,1,2,0,0,2,0,0,0,0,0,0,2,-0.3290208288373734,0.6362803676737608,0,0.45162993138525664
0,0,0,0,-1.1172721918246462,1,2,1,0,0,0,0,0,0,0,0,2,0.3573943267443021,-0.8248663386186988,1,0.7382859294757782
0,0,1,0,1.5718292524118322,1,2,1,0,2,2,2,2,2,2,0,2,1.477597268298901,2.393177091196213,0,1.5225426601038856
0,0,0,0,-0.9542963467194052,1,0,1,0,0,0,0,2,0,0,1,0,0.4271992578204049,-0.6922895053560559,1,0.7254449917323345
0,1,0,0,-0.2616490050221303,1,2,1,2,2,0,0,0,2,0,1,2,1.0039209502824906,0.0943698042910507,1,-0.3606732778634832
1,0,0,0,1.5718292524118322,1,2,1,2,2,2,2,2,2,1,1,0,1.711942394054388,2.6587057670668344,0,1.6914723803411131
0,0,0,0,-0.0171852373642686,1,0,2,1,1,1,1,1,1,0,0,0,-1.4924363467724169,-0.7419672139263508,0,43.17468523705368
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.1845440212225241,-0.9459281790422238,0,0.7631505193264057
0,0,1,0,1.5718292524118322,1,2,2,1,1,1,1,1,1,2,0,1,-1.3029658195658524,-0.1742913025817826,0,-0.11088437393205916
0,0,0,0,1.1236456783724194,0,1,0,2,0,2,0,0,2,1,1,2,-0.6763834620494076,0.2164463758843064,0,0.1926286729441483
0,1,0,0,0.9199258719908678,1,2,1,0,0,2,0,2,2,1,1,2,1.17510923363579,1.379350355768957,0,1.499414678689078
1,0,0,0,0.8791819107145575,1,0,1,2,2,0,2,2,2,1,1,1,1.3496215613260465,1.482433806989644,1,1.686151397024072
1,0,0,0,-1.2395040756535771,1,0,1,0,0,2,0,2,2,0,1,2,1.0321753271466272,-0.9201407717071108,1,0.7423459025109946
0,0,0,0,-1.076528230548336,1,2,1,0,0,0,0,0,0,0,1,3,0.3008855730160285,-0.8303150038126877,0,0.771289577227122
0,0,1,1,0.6347181430566958,1,0,0,2,2,2,0,0,2,2,1,1,0.1762339103801309,0.4213779534234002,0,0.6638820050016451
1,0,1,1,1.24587756220135,1,2,2,1,1,1,1,1,1,2,0,3,-1.3145999747452028,-0.3133535915814002,0,-0.25151234847486414
1,0,0,0,-1.2802480369298874,1,2,1,0,2,0,0,0,0,0,1,2,0.4770599228747639,-0.9724435456947524,1,0.7595743306326258
1,0,0,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,0,1,-1.454209836897408,-0.903331529286789,0,1.0856508955432886
1,1,1,0,0.8791819107145575,0,1,0,0,0,0,0,0,0,0,1,0,-1.3245721077560746,-0.4052529405617946,0,-0.4609432196261001
0,0,1,1,-0.0986731599168891,1,0,0,0,0,2,2,2,0,1,1,2,-0.0099125724894757,-0.1315402372135626,0,1.3330903492333368
0,0,1,0,-0.0986731599168891,1,0,2,1,1,1,1,1,1,0,0,0,-1.5007464576148095,-0.718010734571404,1,7.276656946794584
0,0,0,0,-1.1580161531009563,1,0,1,0,0,0,0,2,0,0,1,2,0.4720738563693278,-0.8736175535122831,1,0.7544087801995633
0,0,0,0,0.3087664528462136,1,2,1,0,0,2,2,2,2,1,1,1,1.367903805179311,0.9052723651454194,0,2.9319000066250904
0,0,1,1,-0.9542963467194052,1,0,1,0,0,0,2,0,0,0,1,2,0.3673664597551738,-0.7216946499049915,0,0.7562584226440444
0,0,1,1,-0.6283446565089229,1,0,1,2,0,0,2,2,0,0,0,2,0.8992135536683364,-0.3127359291302597,1,0.49771399484451356
0,0,0,0,1.2051336009250395,0,1,0,0,2,2,0,0,2,2,1,1,-0.7046378389135444,0.2053284517637785,0,0.17037816521435628
1,0,0,0,-0.1801610824695097,1,0,1,0,2,0,2,2,0,1,1,0,0.8792692876465931,0.0883917141389416,0,-0.4906260160481714
0,0,0,0,1.5310852911355222,1,2,0,2,2,2,2,2,2,2,0,1,0.829408622592234,1.801765294229248,0,1.176789630637087
0,0,0,0,0.5532302205040753,1,0,1,0,2,2,2,2,2,2,1,0,1.3163811179564735,1.1563080327874955,0,2.0901027997601545
0,0,1,0,-0.3838808888510611,1,2,1,0,0,2,0,0,2,0,0,3,0.8427047999400633,-0.1051572268005641,0,0.27393191444172993
1,0,1,1,0.5939741817803856,0,1,0,2,0,2,2,0,0,1,0,2,-0.8143313020331343,-0.2155202711954065,0,-0.36284451042872495
1,0,1,1,1.4495973685829016,1,0,1,2,2,2,0,2,2,2,1,0,1.3446354948206105,2.157340331726843,0,1.4882341665919394
0,1,0,0,1.1236456783724194,1,2,1,0,0,2,2,2,2,1,1,2,1.3695658273477898,1.8345014041396912,1,1.6326333464806573
0,0,0,1,1.4088534073065913,1,2,1,0,2,0,2,2,2,2,1,2,1.3030849406086444,2.0981770926568912,0,1.4892799220808437
0,0,0,0,-0.7505765403378537,1,0,0,0,0,0,2,2,2,0,1,2,0.1612757108638236,-0.6008534032140167,0,0.8005224929406363
1,0,1,1,1.0014137945434884,1,2,1,0,0,0,0,0,0,0,1,2,0.3158437725323362,0.7654821168283864,0,0.7644014102854899
0,0,1,1,0.9199258719908678,1,2,1,2,0,0,0,2,2,1,0,3,1.2000395661629697,1.3964904887881042,0,1.5180467593175455
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4808021915930665,-0.9984294873891606,0,0.7798719143389239
1,0,0,1,-1.2802480369298874,1,0,0,0,0,0,2,0,0,0,1,3,-0.4952230456852367,-0.9853482790489364,1,0.7696542003000149
1,0,0,0,-0.3838808888510611,1,2,1,0,0,2,2,2,0,0,1,1,1.0670777926846788,-0.0872891344640016,0,0.22738598611995042
0,0,0,0,-0.791320501614164,1,2,1,2,0,0,0,2,2,0,1,2,1.181757322309704,-0.4078559466058865,1,0.5154118284234103
1,0,1,0,0.5939741817803856,1,2,1,0,2,2,0,2,2,0,1,2,1.3064089849456015,1.258200277852412,0,2.1182743567760247
1,0,0,0,0.227278530293593,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.6852525652877061,0,-3.0150343035152205
0,1,1,0,0.227278530293593,1,2,1,0,0,0,0,0,0,0,1,0,0.3374500607225587,0.258778313160681,1,1.1385955058156938
0,1,0,0,-1.2395040756535771,1,2,0,0,2,0,0,0,0,0,1,1,-0.2741740972775785,-0.9551931158093304,0,0.7706252319546972
1,1,1,1,-1.2802480369298874,1,0,0,0,0,0,2,0,0,0,1,1,-0.5168293338754589,-0.9856350509012516,1,0.7698781974037346
1,0,1,0,-0.7098325790615434,1,0,1,0,0,0,0,0,0,0,1,0,0.126373245325772,-0.5182631097472389,0,0.73012020726412
0,0,0,0,-0.2616490050221303,1,0,1,0,0,0,0,0,0,0,1,1,0.1413314448420797,-0.206321512548065,0,0.788543080951576
0,0,1,1,0.1050466464646622,1,0,2,1,1,1,1,1,1,2,0,1,-1.499084435446331,-0.6851202090481758,0,-6.522056934760416
1,0,0,1,-1.1987601143772668,1,0,2,1,1,1,1,1,1,0,1,3,-1.487450280266981,-0.9740759393156236,0,0.8125695271581818
1,0,1,1,0.7162060656093164,1,2,1,0,2,0,2,2,2,0,0,2,1.2931128075977727,1.2299201613394823,1,1.7172713558256738
1,0,1,0,0.3902543753988342,1,2,1,2,0,2,0,0,2,0,1,2,0.9839766842607472,0.7638276638342603,0,1.9572558617789737
1,0,1,0,-0.9135523854430948,1,0,0,2,0,0,2,0,0,0,1,1,-0.3273588066688946,-0.7563940440351309,0,0.827970082600421
0,0,1,0,1.1643896396487294,1,0,1,2,2,0,2,0,2,1,0,0,0.960708373902046,1.5783038431559415,0,1.3554774015612856
0,0,0,0,1.4495973685829016,1,2,1,2,2,0,2,2,2,2,0,1,1.5108377116684737,2.204194440520496,0,1.520556320183772
1,0,0,0,-0.9135523854430948,1,0,1,2,0,2,0,2,2,1,1,2,1.1335586794238242,-0.5375209425988674,0,0.5883854622503742
1,0,1,0,1.3273654847539706,1,2,1,2,2,2,0,0,0,1,0,2,0.829408622592234,1.5381116650853035,1,1.1587702729594442
0,0,1,1,1.6125732136881423,1,0,0,2,0,2,2,2,2,2,1,0,0.5202724992552084,1.5898408953683147,0,0.9859030783056131
1,0,1,1,0.9199258719908678,1,0,1,0,2,0,2,0,0,0,0,2,0.4853700337171571,0.8625874778969645,0,0.9376706364722478
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,1,3,-1.4791401694245876,-0.9984074280159057,1,0.7798546837924839
0,0,0,0,-1.0357842692720256,1,0,0,0,0,2,2,0,2,0,0,0,-0.0664213262177493,-0.8228148169059825,0,0.7943882151099637
0,0,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,0,0,1,3,0.3357880385540801,-0.9473399789305448,0,0.7642895231554786
0,0,0,0,-0.9542963467194052,1,0,1,2,0,0,0,0,0,0,1,2,0.3341260163856011,-0.6949145707734028,0,0.728195778137806
1,0,0,1,-0.22090504374582,1,2,2,1,1,1,1,1,1,2,1,1,-1.2946557087234591,-0.659465157952593,0,2.985287917243725
1,1,1,0,-1.0357842692720256,1,2,1,0,0,2,0,2,2,0,1,2,1.234942031701021,-0.69815729864189,1,0.6740373641053382
0,0,1,0,1.2866215234776603,1,0,0,0,2,2,2,0,2,2,1,3,0.1164011123149002,0.9245081386237932,0,0.7185548521875365
1,0,0,0,1.5310852911355222,0,1,0,2,0,2,2,0,2,2,0,0,-0.5450837107395957,0.5115566712899035,0,0.33411376508653534
1,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,2,2,0,1,2,0.970680506912918,-0.9271997711487158,1,0.7480409216563595
1,1,0,0,1.4088534073065913,1,0,1,2,2,0,2,2,2,2,1,2,1.3379874061466956,2.156700609902447,0,1.5308197422935366
0,0,0,0,0.512486259227765,1,2,1,0,2,0,0,2,0,0,1,1,0.8144504230759262,0.764820335630736,1,1.4923723745943904
0,0,0,0,-0.3431369275747509,1,2,2,1,1,1,1,1,1,2,0,1,-1.3179240190821602,-0.7633868653569708,0,2.2247295584083417
1,0,1,1,-1.1580161531009563,1,0,2,1,1,1,1,1,1,2,0,1,-1.5057325241202455,-0.9646345275624768,0,0.8330061070213582
1,0,1,1,0.4717422979514547,1,0,1,0,0,2,0,2,2,0,1,0,0.9357780413748666,0.8116082663046237,0,1.7204483673163082
0,0,1,1,1.6125732136881423,1,0,2,1,1,1,1,1,1,2,1,3,-1.4658439920767583,-0.3533913540392532,0,-0.21914747872501622
0,0,0,0,-1.2802480369298874,1,0,1,0,2,0,0,0,0,0,1,1,0.3158437725323362,-0.9745833049004888,1,0.7612456936373039
1,0,0,0,1.368109446030281,1,0,2,1,1,1,1,1,1,2,0,0,-1.5107185906256817,-0.4599381268609779,0,-0.3361851847420092
1,0,0,0,-1.2802480369298874,0,1,0,0,2,0,2,0,2,0,1,3,-0.6697353733754932,-0.987664513240713,1,0.7714634076762129
1,0,1,1,-0.791320501614164,1,0,1,2,0,0,0,0,2,0,0,2,0.6399380953856697,-0.524130903033073,1,0.6623497078161528
1,0,0,0,-0.9135523854430948,1,2,1,0,2,0,0,0,0,0,1,0,0.5285826100976015,-0.6593548610863178,1,0.721748278032808
1,1,1,0,1.3273654847539706,1,2,1,0,2,2,0,2,2,0,1,2,1.3147190957879948,1.8950102649781984,0,1.4276476876520874
1,0,0,1,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.504070501951767,-0.9987383186147308,0,0.7801131419890837
1,0,1,1,0.227278530293593,1,0,0,2,2,2,2,2,0,1,0,2,0.3075336616899431,0.2289760998931553,0,1.0074691155269677
1,0,0,1,-0.3838808888510611,0,1,0,2,0,2,2,0,0,2,0,3,-0.8209793907070487,-0.6289349853676515,0,1.6383597194693038
0,0,1,0,-0.9135523854430948,1,0,2,1,1,1,1,1,1,1,0,3,-1.485788258098502,-0.9260085649929448,0,1.0136348826277854
1,0,0,1,-1.1580161531009563,1,2,1,0,2,0,0,2,2,0,1,2,1.2266319208586274,-0.8465286431551241,1,0.731016265091186
1,0,1,1,1.6125732136881423,1,2,0,2,0,2,2,2,2,2,1,1,0.6233178737008834,1.6809240475382736,0,1.0423861895199196
0,0,1,0,0.1050466464646622,1,0,0,0,2,0,2,0,0,0,0,2,-0.2642019642667066,-0.186269542259256,0,-1.7732078893343564
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4758161250876305,-0.9983633092693956,1,0.779820222699604
0,0,1,1,1.0421577558197987,1,0,2,1,1,1,1,1,1,2,0,1,-1.504070501951767,-0.5310354868618928,0,-0.5095538404779814
1,0,1,1,1.5310852911355222,1,0,1,0,2,2,2,2,2,1,1,2,1.374551893853226,2.290556886813881,0,1.4960348062093265
1,0,1,1,0.227278530293593,1,2,0,0,2,2,0,2,2,1,0,1,0.4704118342008493,0.2555576446654489,0,1.1244249262582156
0,0,1,1,1.1236456783724194,0,1,0,0,2,0,0,2,2,0,1,2,-0.5002091121906725,0.3468393311947028,0,0.30867322134597924
1,0,0,0,-0.2616490050221303,1,2,1,2,2,0,0,2,0,0,1,1,0.9174957975216018,0.0293387719352652,0,-0.11213026372022217
0,0,0,0,-0.9950403079957154,1,0,0,2,2,0,2,0,0,1,0,0,-0.2193273657177834,-0.8003363155591217,0,0.8043255224215177
1,0,1,1,0.3495104141225239,1,2,1,0,0,2,2,2,2,1,1,2,1.2565483198912426,0.851513672522947,1,2.4363041503662934
0,1,1,0,0.1457906077409725,1,2,1,0,2,0,0,2,0,0,1,1,0.902537598005294,0.4490183481119346,0,3.0798852893850994
1,1,0,0,0.8791819107145575,1,0,0,0,0,2,2,0,2,1,0,0,0.0150177600377037,0.5500061588733953,0,0.6255885752089421
1,0,1,1,1.5718292524118322,1,2,1,0,2,2,0,2,2,2,1,0,1.3695658273477898,2.4002360906378177,1,1.5270336055617166
0,0,0,0,0.9199258719908678,1,2,1,0,0,0,0,0,0,0,1,2,0.2759552404888489,0.8213143905368305,0,0.8928049699910862
0,0,0,0,1.6125732136881423,1,2,0,2,2,0,0,0,0,2,0,0,-0.1678046784949459,0.8743010050953778,0,0.5421775567608181
0,0,0,1,-1.1987601143772668,1,0,0,2,0,0,2,0,0,0,1,3,-0.3223727401634587,-0.939133892079679,1,0.7834210371334729
0,0,1,1,0.8791819107145575,1,2,0,0,2,2,0,0,0,2,1,0,-0.1661426563264673,0.4249295125174576,0,0.4833237664911633
1,0,1,1,1.6125732136881423,1,2,1,2,2,2,2,2,2,2,1,0,1.7219145270652598,2.6710148973431336,0,1.6563681417194152
1,0,0,0,0.797693988161937,1,2,1,2,0,2,2,2,2,2,1,2,1.4792592904673796,1.5212583039184715,0,1.9070700375012055
0,1,0,0,1.1236456783724194,1,2,1,2,0,0,0,2,2,1,1,0,1.216659787847756,1.7176749633811297,0,1.5286624568957994
0,0,0,0,0.2680224915699033,0,1,0,0,0,2,0,2,2,0,1,1,-0.4702927131580572,-0.1667249375553122,0,-0.6220557706882911
0,0,0,0,-0.7098325790615434,1,0,0,0,0,0,0,2,0,1,0,3,-0.2874702746254075,-0.5962209348304635,0,0.8399458582454981
1,0,0,0,1.490341329859212,1,2,1,0,0,2,2,2,2,2,1,0,1.386186049032576,2.234834909971712,1,1.4995456847344024
1,0,1,1,0.4309983366751445,1,0,2,1,1,1,1,1,1,1,1,3,-1.5157046571311177,-0.6648917637733267,0,-1.5426782592770754
0,1,0,0,1.24587756220135,1,2,0,2,2,2,2,2,0,1,0,0,0.6050356298476185,1.3058044053367357,0,1.0481001062652582
1,1,1,0,-1.2395040756535771,1,0,1,0,0,0,0,0,0,0,0,2,0.1762339103801309,-0.944869329125983,0,0.7622962664546009
0,0,1,1,1.6125732136881423,1,0,1,2,2,2,2,2,2,2,1,0,1.4460188470978068,2.380801782800149,0,1.4763991877026028
0,0,1,1,-0.0171852373642686,1,2,1,0,0,2,0,0,2,0,1,0,0.8726211989726784,0.2961248320814223,1,-17.231349547555425
1,0,1,1,0.3087664528462136,1,2,2,1,1,1,1,1,1,2,0,1,-1.3145999747452028,-0.5631318749479403,0,-1.8238117183942184
0,0,1,0,1.0421577558197987,0,1,0,2,2,0,0,2,0,1,1,2,-0.6464670630167922,0.113296746543854,0,0.10871362412375918
1,0,0,0,1.4088534073065913,0,1,0,2,0,0,2,2,0,2,0,2,-0.6946657059026727,0.3590822833512364,0,0.25487554736991436
0,1,1,0,0.7569500268856267,1,2,1,2,0,0,0,0,0,0,1,2,0.4222131913149688,0.6723915616922211,1,0.8882905579099977
1,0,1,0,-0.0579291986405789,1,2,0,0,0,2,2,2,2,1,1,3,0.4820459893801996,0.0885461297517267,0,-1.528523297915965
1,1,1,0,1.490341329859212,1,2,1,2,2,0,0,0,0,0,1,1,0.6681924722498068,1.5451927239001633,0,1.0368045849242689
1,0,1,0,-0.0171852373642686,1,2,1,0,0,0,2,0,0,1,1,2,0.480383967211721,0.1481726156600336,0,-8.622087232156177
0,0,0,0,-0.4653688114036817,1,0,0,2,2,0,2,2,0,2,0,1,0.2078123315812251,-0.3346188273992351,0,0.7190400800387368
1,0,0,0,0.797693988161937,1,0,0,2,0,2,0,0,0,1,0,2,-0.3672473387123819,0.2238362659247366,0,0.2806041781015609
0,0,1,1,1.6125732136881423,1,2,2,1,1,1,1,1,1,2,0,1,-1.3478404181147754,-0.2200645020859397,0,-0.1364679136537476
0,0,1,0,1.6125732136881423,0,1,0,0,2,2,0,2,2,2,1,2,-0.3522891391960741,0.7297900509017714,1,0.45256242923237994
1,0,1,1,0.797693988161937,0,1,0,2,0,2,0,0,2,1,0,0,-0.6830315507233222,-0.0031767442426276,0,-0.003982409658053861
0,0,0,0,0.3495104141225239,1,0,0,0,0,0,2,0,0,1,0,0,-0.4902369791798008,-0.112172107495659,0,-0.32094067290463074
1,0,0,0,0.3495104141225239,1,0,2,1,1,1,1,1,1,2,0,3,-1.4841262359300234,-0.6533767709342087,0,-1.8694057302257143
0,0,0,0,-1.076528230548336,1,0,1,0,0,0,0,0,0,0,1,3,0.1479795335159944,-0.8227706981594723,1,0.7642815811159818
1,0,1,1,1.4088534073065913,1,2,0,2,2,2,2,0,0,1,1,1,0.1513035778529514,1.045592038420573,0,0.7421581500232223
0,0,1,1,-0.6690886177852331,1,0,2,1,1,1,1,1,1,0,0,3,-1.5107185906256817,-0.8856399119362665,0,1.3236511403644038
1,0,0,0,-0.6283446565089229,1,0,2,1,1,1,1,1,1,2,0,3,-1.517366679299596,-0.8558376986687406,0,1.3620513675150305
1,0,1,0,0.1050466464646622,1,0,0,2,2,2,0,0,0,0,0,3,-0.12625412428298,-0.0674356985344877,0,-0.6419595561022802
0,0,1,1,1.0421577558197987,1,0,2,1,1,1,1,1,1,2,0,1,-1.472492080750673,-0.4817327876369332,0,-0.4622455525056136
1,0,0,0,-1.2802480369298874,1,0,0,0,0,2,0,0,0,0,1,2,-0.4752787796634931,-0.9850835665698764,1,0.7694474337427353
1,0,1,1,0.797693988161937,0,1,0,0,2,2,2,2,0,2,0,3,-0.4852509126743647,0.1194292523087483,0,0.14971813011144744
0,0,0,0,1.5310852911355222,1,0,0,2,0,2,2,2,2,2,0,0,0.4920181223910713,1.4586317432474825,0,0.9526783071410053
0,0,1,1,-0.5468567339563023,1,2,2,1,1,1,1,1,1,2,1,0,-1.3262341299245533,-0.8010201561300272,0,1.4647714956986053
1,1,0,0,-1.2802480369298874,1,2,1,0,0,0,0,0,0,0,1,2,0.3191678168692938,-0.9745391861539788,1,0.761211232544424
0,0,1,1,0.1050466464646622,1,0,1,2,0,2,2,2,2,0,1,2,1.3994822263804054,0.6499351197186154,0,6.1871096469248466
0,0,0,0,-0.0171852373642686,1,2,1,0,0,2,0,2,2,0,1,2,1.2149977656792768,0.46395254380558,0,-26.997156569406844
0,0,1,1,-0.6283446565089229,1,0,0,2,0,0,2,0,0,0,1,1,-0.3140626293210656,-0.6012504719326071,0,0.9568800589045335
0,0,1,1,1.4088534073065913,1,0,0,0,2,0,0,0,0,1,0,1,-0.4736167574950145,0.506681549800545,0,0.35964107207520296
0,0,0,0,-0.9542963467194052,1,0,2,1,1,1,1,1,1,0,0,0,-1.5057325241202455,-0.9410309981796104,0,0.9860993405398677
1,0,0,1,-0.0579291986405789,1,2,0,0,2,0,2,2,2,1,1,3,0.4870320558856357,0.1342972698826287,1,-2.3183001497375217
1,0,0,0,-1.1580161531009563,1,2,1,2,0,0,0,2,0,0,0,2,0.8593250216248496,-0.845028605773783,0,0.7297209140916993
1,1,1,1,1.0421577558197987,1,2,1,2,2,0,2,0,0,1,1,0,0.8327326669291911,1.254053115680469,0,1.2033236894101371
1,0,0,0,1.1236456783724194,1,0,0,2,0,2,2,2,2,1,0,3,0.4720738563693278,1.110821605135654,0,0.9885870844487733
1,0,0,0,1.0421577558197987,1,2,1,0,0,2,2,2,2,1,1,2,1.3246912287988668,1.736646024380443,1,1.6663945690394395
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.504070501951767,-0.9987383186147308,0,0.7801131419890837
0,0,1,1,-0.22090504374582,1,0,2,1,1,1,1,1,1,2,0,3,-1.4924363467724169,-0.7646663090057617,0,3.461515844272029
1,1,1,1,1.368109446030281,1,2,1,2,2,2,2,2,2,1,1,2,1.7102803718859096,2.461362613927466,0,1.799097741097672
1,0,0,0,-0.7098325790615434,1,2,1,2,0,0,0,2,0,0,1,0,0.7629277358530887,-0.4593204644098375,0,0.6470828163693143
1,1,1,0,0.5939741817803856,1,2,1,0,0,2,0,2,2,0,1,2,1.1717851892988325,1.1416826683194203,1,1.92210823860614
0,0,0,0,0.3495104141225239,1,2,1,2,0,0,0,0,0,0,1,1,0.5485268761193449,0.4003112519648604,0,1.1453485669944237
1,0,1,0,1.082901717096109,0,1,0,0,0,0,0,2,2,0,1,2,-0.6813695285548437,0.1691731389988082,0,0.15622206182520426
0,0,0,1,0.7162060656093164,1,0,1,0,0,0,0,0,0,2,0,1,0.1845440212225241,0.5516164931210115,0,0.7701924342845666
